"protein","beta","se","t_stat","p_value","n_obs","fdr","rank_metric"
"ABO",6.96135488125587e-05,8.39871027152562e-05,0.82885998637876,0.415027465707004,27,0.898746820028598,0.38192316157636
"GP6",0.00499751070796276,0.00603128894070528,0.828597461851722,0.415173266580826,27,0.898746820028598,0.381770618912529
"RPS27A",4.99039213268163e-05,6.0229946026065e-05,0.82855663369215,0.415195944609336,27,0.898746820028598,0.381746897072866
"NUMB",0.00893923778243277,0.0107961651724507,0.828001205950757,0.415504534454272,27,0.898746820028598,0.38142423234263
"KLK9",0.0117558136021302,0.0141985326234564,0.827959755693995,0.415527569545508,27,0.898746820028598,0.381400156225792
"ZC3H8",0.02489358234271,0.0300759856221787,0.827689660961697,0.415677688496139,27,0.898746820028598,0.381243285628628
"ALB",1.18838902155296e-05,1.43625491162117e-05,0.827422076636495,0.415826445662646,27,0.898746820028598,0.38108789393641
"FLT3LG",0.0109620936225521,0.0132493045022982,0.827371249611681,0.415854705511387,27,0.898746820028598,0.381058379990218
"MAGEA6",0.0434881558597781,0.0525637374291841,0.827341395165575,0.41587130515774,27,0.898746820028598,0.381041044630445
"BPIFA2",0.00187770125557871,0.00227000535745826,0.827179217621399,0.415961486243371,27,0.898746820028598,0.380946878715324
"PTGES3",0.00420091547049195,0.0050786870801186,0.827165644234543,0.415969034469887,27,0.898746820028598,0.380938997881426
"MARCKSL1",0.000446005693575995,0.000539432781380213,0.826804949515356,0.416169649988775,27,0.898746820028598,0.380729594770737
"STX7",0.000549371694403451,0.000664865233116278,0.826290302214331,0.416455997575182,27,0.898746820028598,0.380430879058701
"ART3 2",1.68889544595006e-05,2.04432830480523e-05,0.826137094506923,0.416541265514225,27,0.898746820028598,0.380341967852915
"B4GALT1",1.92915578263172e-05,2.33628230795832e-05,0.825737444511835,0.416763742638145,27,0.898746820028598,0.380110070555722
"WAS 2",0.0154580209876742,0.0187366053580241,0.825017162516805,0.417164896878232,27,0.898746820028598,0.37969224323083
"CASTOR1",0.0233783506174252,0.0283407621733634,0.824901972445815,0.417229073291157,27,0.898746820028598,0.379625436750791
"UBE2N|UBE2V2",5.31481211889317e-05,6.44351829207086e-05,0.824830764496062,0.417268748815877,27,0.898746820028598,0.379584140390251
"CAPZB",0.0407033158643099,0.049381643826043,0.824260043017112,0.417586827674057,27,0.898746820028598,0.379253209140603
"LILRB1",0.000155342492629664,0.000188554248694663,0.823861003955523,0.417809313191741,27,0.898746820028598,0.379021883592899
"ABHD14B",0.0380348495435354,0.046183284869082,0.82356310624839,0.417975455309454,27,0.898746820028598,0.378849220465729
"SPANXN3",0.0380732450549853,0.0462387981950275,0.823404728090006,0.418063802042382,27,0.898746820028598,0.378757434109023
"ACVR2A",0.0065988348133703,0.00801529193578737,0.823280657302981,0.418133019537389,27,0.898746820028598,0.378685535303801
"ULBP3",0.0151141339622899,0.018361397345082,0.82314726260952,0.418207446706331,27,0.898746820028598,0.378608238293396
"ARAF",0.0359464932283626,0.0436852503343418,0.822851945525064,0.418372247426964,27,0.898746820028598,0.378437131954066
"STX10",0.0247276902747437,0.0300523212698841,0.822821307301934,0.418389347307961,27,0.898746820028598,0.378419381655759
"EEF1A1 3",0.0101788158609312,0.0123712581194976,0.822779361857216,0.418412758711367,27,0.898746820028598,0.378395080944176
"CALCB",0.000545424944615184,0.000663101237578676,0.822536460053689,0.418548347853698,27,0.898746820028598,0.378254368033209
"C2",4.4163869121806e-05,5.37188137412634e-05,0.822130386842144,0.418775081453316,27,0.898746820028598,0.378019168228363
"KIR3DL1",0.000880681092884367,0.00107147740813112,0.821931555626971,0.418886128105301,27,0.898746820028598,0.377904021560657
"PTCHD3",0.0574593741354248,0.0699276794475421,0.821697138949525,0.419017072740762,27,0.898746820028598,0.377768281458408
"RNF215",0.014115497927419,0.0171802746705391,0.821610724980107,0.419065349836098,27,0.898746820028598,0.377718247057102
"NT5C3B",0.00696515387259003,0.00848474667004622,0.820902985492682,0.419460874941559,27,0.898746820028598,0.377308541603844
"GZMA",0.0159834575123129,0.0194710050871565,0.820885077106574,0.419470886186802,27,0.898746820028598,0.377298176449566
"RBP1 2",0.0022238526788855,0.00271221859113234,0.819938586866279,0.420000210485585,27,0.898746820028598,0.376750491952802
"CYP3A4",0.00040065919876749,0.000488808809085506,0.819664440002764,0.420153604751176,27,0.898746820028598,0.376591906030477
"LCK",0.0403602763875594,0.0492632582107614,0.819277446385849,0.42037019994706,27,0.898746820028598,0.376368078698198
"ALDH1A1",0.000524929565762252,0.000640810046802924,0.819165630097697,0.420432794994624,27,0.898746820028598,0.376303415075529
"ACBD6",0.0527830517557813,0.0644407665433464,0.819094101251519,0.420472840073524,27,0.898746820028598,0.37626205167854
"SRY",0.0314764635489712,0.0384389703648835,0.81886854018668,0.420599134907603,27,0.898746820028598,0.376131624909899
"SCARA3 2",0.0163001460710062,0.0199206498878396,0.818253729812122,0.42094349591345,27,0.898746820028598,0.375776196468149
"DUPD1",0.0270171057883675,0.0330683090910956,0.817008989299743,0.421641223990401,27,0.898746820028598,0.375056934616391
"CSF3 2",0.0218952070066227,0.0268049334713273,0.816834969206082,0.421738826688723,27,0.898746820028598,0.374956414540168
"UPB1",0.0109517028328341,0.0134135384402342,0.816466354618573,0.421945618070441,27,0.898746820028598,0.37474351892892
"CALY",0.000279425452974058,0.000342305766047532,0.816303669670751,0.422036903763074,27,0.898746820028598,0.374649571787324
"TRAF4",0.0354651978097053,0.0434718163448988,0.815820473852066,0.422308106753694,27,0.898746820028598,0.374370581647309
"PPBP 2",0.000182336326644627,0.000223528689711767,0.815717780477053,0.422365759352837,27,0.898746820028598,0.374311296740509
"MARK3",0.0485558025689958,0.0595479335165251,0.815407012495592,0.422540255932104,27,0.898746820028598,0.374131908971472
"ANKRD16",0.0487681835925566,0.0598107891103955,0.815374354993762,0.422558595758409,27,0.898746820028598,0.374113059376899
"SBDS",0.0045009174627161,0.00552169301333098,0.81513359251403,0.422693818614843,27,0.898746820028598,0.373974103155351
"SLTM",0.0237712547850107,0.0291745267849002,0.814794870891067,0.422884105180724,27,0.898746820028598,0.373778638244048
"EXOC7",0.03920344770024,0.0481337805067579,0.814468493592267,0.423067507307896,27,0.898746820028598,0.373590328341041
"RCVRN",0.0455865369130851,0.0559761126077863,0.814392689833627,0.423110110999597,27,0.898746820028598,0.373546596273849
"LACTB2",0.00117850581021094,0.00144729794558003,0.814280027004828,0.423173435374389,27,0.898746820028598,0.373481602864226
"PDILT",0.0126833121351205,0.0155786268376344,0.81414827297105,0.423247497805575,27,0.898746820028598,0.373405600714464
"MMP16 2",0.0010630450861518,0.00130712148234368,0.813271834723234,0.423740371798598,27,0.898746820028598,0.372900156687964
"PLG 3",2.13849711470835e-05,2.62978016477775e-05,0.813184745763371,0.42378936661469,27,0.898746820028598,0.372849944459815
"WTAP",0.000166515069121699,0.000205016314267615,0.812203993211687,0.424341364570722,27,0.898746820028598,0.372284631374553
"ARPP19",0.0124314256054713,0.0153100558768004,0.811977807625698,0.424468732089588,27,0.898746820028598,0.372154295952648
"HSPBP1",0.018582365609907,0.0228923871124247,0.81172686442217,0.424610068626003,27,0.898746820028598,0.372009711778903
"MMP12",0.0013272397137363,0.00163552202913977,0.811508307493957,0.424733188295676,27,0.898746820028598,0.371883802276257
"TNFSF15",0.0257570897425153,0.0317405215670407,0.811489177583694,0.424743965800869,27,0.898746820028598,0.371872782295291
"PRDX6",3.39188939481643e-05,4.18096840677789e-05,0.811268841285129,0.424868112195976,27,0.898746820028598,0.371745862972643
"CD40LG",0.0237653063665526,0.0293068417381097,0.810913252916262,0.42506851251829,27,0.898746820028598,0.371541064748317
"TXNRD1",4.29836829274664e-05,5.30312161049948e-05,0.810535493705526,0.425281471904755,27,0.898746820028598,0.37132353763586
"ACVRL1 2",0.00514840084377531,0.00635245982600899,0.81045783598601,0.425325259146914,27,0.898746820028598,0.371278824710439
"MMP10",0.00582238533806303,0.00719181264315793,0.809585236289806,0.425817465761119,27,0.898746820028598,0.370776529069347
"PHEX",0.0129988824501705,0.0160592202826539,0.80943422042794,0.42590268494359,27,0.898746820028598,0.370689622071098
"MUL1 2",0.00992983292534659,0.0122793210084972,0.808663029370696,0.426338037422402,27,0.898746820028598,0.370245918336425
"PTGFRN",0.00131431808739622,0.0016263008893932,0.808164157056212,0.426619807252317,27,0.898746820028598,0.369958984843722
"SOX6",0.0116169779158349,0.0143866732278121,0.807481877976985,0.427005354149978,27,0.898746820028598,0.369566679393682
"MMP9",0.000497414241932417,0.000616038535436168,0.807440141029876,0.427028946137874,27,0.898746820028598,0.369542685345295
"TLDC2",0.0259746910368946,0.0321803985548353,0.807158773768256,0.42718801121366,27,0.898746820028598,0.369380944033836
"IL5RA 2",0.0180454948372077,0.0223751640888631,0.806496648048699,0.42756247456943,27,0.898746820028598,0.369000418062351
"CGB2",0.0093208683767085,0.0115594313700224,0.806343156366733,0.427649310311601,27,0.898746820028598,0.368912224039647
"SHOX",0.0470620373370714,0.0583763285610645,0.806183576410465,0.42773960196003,27,0.898746820028598,0.368820539042898
"PSMB5",0.00667148980640825,0.00827585773326749,0.806138773941224,0.427764953681774,27,0.898746820028598,0.368794799582386
"UBE2N|UBE2V1 2",0.00018744044776199,0.000232604072321326,0.805834764161197,0.427937003790908,27,0.898746820028598,0.368620158369142
"ARC",0.0873203614675413,0.10838492585114,0.805650424003335,0.428041349351761,27,0.898746820028598,0.368514275547811
"CYB561D1",0.00843015157278224,0.0104749171665093,0.804794103741013,0.428526274549777,27,0.898746820028598,0.368022544704253
"EGFR 2",6.56729721194619e-05,8.16077568420008e-05,0.804739336808511,0.428557300021815,27,0.898746820028598,0.367991102749908
"ELL2",0.0281578842114875,0.035026614169807,0.803899688247905,0.42903313452756,27,0.898746820028598,0.367509165654937
"RNF43",0.0133389338455427,0.0165949885228131,0.803792893692318,0.429093679074206,27,0.898746820028598,0.367447882958384
"TAFA3",0.00457100212858333,0.0056876447780214,0.803672224089473,0.429162096078103,27,0.898746820028598,0.367378642230424
"LRP1B",0.0192125519781309,0.0239140657160382,0.80339964798398,0.429316665478424,27,0.898746820028598,0.367222252482973
"MTMR6",0.0186227363158829,0.0231818830415928,0.803331475811094,0.42935532915489,27,0.898746820028598,0.367183142272192
"GRHPR",0.00568451256874677,0.00707978374760236,0.802921780015087,0.429587732311283,27,0.898746820028598,0.366948129230259
"DNAJB1",0.0177859497124928,0.0221775415212236,0.801980223798565,0.430122131249101,27,0.898746820028598,0.366408210940244
"PPBP 3",0.000250236172471339,0.000312129209361199,0.801707001352006,0.430277280702077,27,0.898746820028598,0.366251584724344
"QPRT",0.0276021778515904,0.0344326458751282,0.80162813951885,0.430322068828213,27,0.898746820028598,0.366206380795097
"TPI1",1.40595606811034e-05,1.75440960261625e-05,0.8013841613804,0.430460649899798,27,0.898746820028598,0.366066542961701
"CFP",1.52595564883895e-05,1.9066259825189e-05,0.800343466851829,0.431052079273072,27,0.898746820028598,0.365470255652412
"SUMO3 2",0.000158414346767869,0.000198043779302084,0.799895595439194,0.431306759565764,27,0.898746820028598,0.365213735410489
"NUDC",0.0548630679131605,0.068703139517633,0.798552559582516,0.432071026295602,27,0.898746820028598,0.364444855516654
"CFHR1",1.37604663433181e-05,1.72331639856043e-05,0.798487518299767,0.432108059744933,27,0.898746820028598,0.364407633086812
"FZD10 2",0.0219252051683052,0.0274641492966582,0.798320928548587,0.432202922137711,27,0.898746820028598,0.364312301164038
"UBE2I",0.000608630026227725,0.000762663115456118,0.798032596428539,0.432367139395336,27,0.898746820028598,0.364147320550319
"TIMM10B",0.010995969294868,0.0137797702929697,0.797979143417076,0.432397587342653,27,0.898746820028598,0.364116737953454
"EIF3G",0.00163723459730958,0.0020537010925422,0.797211728257353,0.43283486817037,27,0.898746820028598,0.363677760738768
"ZNF566",0.0248927381126504,0.0312305394383406,0.797063981613155,0.43291908684425,27,0.898746820028598,0.363593266281092
"PDHX",0.00762438089419556,0.00956673863689918,0.796967617029707,0.432974022090334,27,0.898746820028598,0.363538160000601
"PNPO",0.00417887421948256,0.0052475813366517,0.796342915219862,0.433330254091985,27,0.898746820028598,0.363180988495005
"MDH2",3.68424737589887e-05,4.62655526477348e-05,0.79632624383646,0.433339763299401,27,0.898746820028598,0.363171458232677
"OLR1 3",0.000144405834783958,0.000181423854761733,0.795958364866674,0.433549630746856,27,0.898746820028598,0.36296117932797
"NLRP10",0.0109412930133535,0.0137463110723243,0.795943941308135,0.433557860362833,27,0.898746820028598,0.362952935651508
"CXCL12 3",1.04147314792318e-05,1.30866523831452e-05,0.79582854150274,0.433623707209698,27,0.898746820028598,0.362886981938079
"MGAT1",0.0210490330082945,0.0264792535001721,0.794925469034,0.43413920995739,27,0.899104145996619,0.362370988408889
"GTF2E2",0.032396726432011,0.0407826422538643,0.794375367597504,0.434453409561805,27,0.899132808389924,0.362056790113165
"GLRX3",0.00121951214214826,0.00153544787620744,0.794238711092203,0.434531484805838,27,0.899132808389924,0.361978750441894
"SMIM24",0.000990266605599499,0.00124694070053576,0.794156935589656,0.434578209285893,27,0.899132808389924,0.361932053956939
"ADAM17",0.0180598458302793,0.0227559393437701,0.793632183556666,0.434878112742897,27,0.899132808389924,0.361632449667808
"TIMP1 2",1.6646201922704e-05,2.09752532288345e-05,0.793611487837513,0.43488994324665,27,0.899132808389924,0.361620635201956
"OLR1 2",0.0001186825018842,0.000149786182856421,0.792346127132194,0.43561364861457,27,0.899690148315677,0.360898521420551
"TRAPPC3",0.00594420539584407,0.00750634395030674,0.791890890584779,0.435874194962566,27,0.899690148315677,0.360638841735011
"EDA2R",0.000512290969591847,0.000647360876476465,0.791352996770839,0.436182171530419,27,0.899690148315677,0.360332089706876
"DEFB119",0.00837422687735172,0.0105841105352767,0.791207428289842,0.436265541117423,27,0.899690148315677,0.360249088854952
"SNX12",0.000284681296478365,0.000360042554817223,0.790687913607558,0.436563155589588,27,0.900050369493488,0.359952920022527
"SIGLEC7",0.000227976857829142,0.000288597955146089,0.789946199423828,0.436988276534844,27,0.900286990747118,0.359530214069674
"XBP1",0.0535545333364587,0.0678039337330112,0.789844045735433,0.437046846757992,27,0.900286990747118,0.359472008800624
"SERPINB2",0.00192818679599349,0.00244258328903218,0.789404727630595,0.437298786192293,27,0.900305464881007,0.359221728122147
"DNAJB6",0.0336541798729537,0.0426809699871131,0.788505506859734,0.437814746348346,27,0.900601786461434,0.358709614741909
"PTH1R",0.02211106978408,0.0280497321686694,0.7882809593732,0.437943646471431,27,0.900613886465548,0.358581769863606
"VIT 2",7.13347670881426e-05,9.06454052657621e-05,0.786965063248349,0.438699494044089,27,0.901914910389434,0.357832866470339
"EIF1",0.00266712888245402,0.00339102723963924,0.786525348801909,0.438952242149138,27,0.901953524585257,0.357582728275785
"LTBP4",4.31865444086607e-05,5.49547135023187e-05,0.785856965787631,0.439336599007659,27,0.901953524585257,0.357202616254384
"WFIKKN2",1.33409993020792e-05,1.69784634821426e-05,0.785760108157658,0.439392314455955,27,0.901953524585257,0.357147543725386
"KLK7",1.07113312408054e-05,1.36611412107328e-05,0.784072946438044,0.440363511348063,27,0.901953524585257,0.356188673979818
"BAG6",0.00107869257838927,0.00137621117770937,0.783813266351096,0.440513109364181,27,0.901953524585257,0.356041162757473
"WFIKKN2 2",5.81997897334271e-05,7.42699221448605e-05,0.783625296117999,0.440621415636022,27,0.901953524585257,0.355934398545838
"MESD",0.000260583381033536,0.000332654087805998,0.783346396709568,0.440782144086466,27,0.901953524585257,0.355776006900794
"UBXN4",0.0122502015286373,0.0156406872424545,0.783226551285154,0.440851221405908,27,0.901953524585257,0.355707951629988
"ZFAND2B",0.00662727998404462,0.00846355280324552,0.783037589309215,0.44096014996334,27,0.901953524585257,0.355600656412007
"SNCA",0.0488996749714518,0.0624513206303307,0.783004658314667,0.440979134957983,27,0.901953524585257,0.355581958801967
